SessionID,SessionDate,SessionDuration,SessionFrequency,RecordID,Timestamp,timeIntervalSince1970,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,MagX,MagY,MagZ,WatchTimestamp,WatchtImeIntervalSince1970,WatchGyroX,WatchGyroY,WatchGyroZ,WatchAccX,WatchAccY,WatchAccZ
0,2019-06-14 10:20:22.4300,05:13,50,0,2019-06-14 10:20:22.4510,1560522022.4506369,-0.05333938820876103,0.041068340854002926,-0.002129197291518351,-0.0084991455078125,-0.0086669921875,-0.9615478515625,255.50172424316406,170.5256805419922,-616.1643676757812,,,,,,,,,,
0,2019-06-14 10:20:22.4300,05:13,50,0,2019-06-14 10:20:22.4780,1560522022.4777498,-0.05333938820876103,0.041068340854002926,-0.002129197291518351,-0.0005340576171875,-0.00640869140625,-1.0221099853515625,226.3710174560547,192.2374267578125,-619.3857421875,,,,,,,,,,
0,2019-06-14 10:20:22.4300,05:13,50,0,2019-06-14 10:20:22.4940,1560522022.4935231,-0.05333938820876103,0.041068340854002926,-0.002129197291518351,-0.0005340576171875,-0.00640869140625,-1.0221099853515625,226.92752075195312,192.71864318847656,-619.3875732421875,,,,,,,,,,
0,2019-06-14 10:20:22.4300,05:13,50,0,2019-06-14 10:20:22.5110,1560522022.5111852,-0.05333938820876103,0.041068340854002926,-0.002129197291518351,-0.0010986328125,-0.008819580078125,-1.00396728515625,227.04873657226562,192.34466552734375,-619.2507934570312,,,,,,,,,,
0,2019-06-14 10:20:22.4300,05:13,50,0,2019-06-14 10:20:22.5440,1560522022.54416,-0.01689056658160955,0.015532088109560133,-0.012288091585734613,0.0001220703125,-0.0066986083984375,-0.9927978515625,226.5639190673828,192.2660369873047,-619.2241821289062,,,,,,,,,,
0,2019-06-14 10:20:22.4300,05:13,50,0,2019-06-14 10:20:22.5610,1560522022.561018,-0.01689056658160955,0.015532088109560133,-0.012288091585734613,0.000701904296875,-0.009796142578125,-0.9946441650390625,226.4073486328125,192.20909118652344,-619.4547119140625,,,,,,,,,,
0,2019-06-14 10:20:22.4300,05:13,50,0,2019-06-14 10:20:22.5780,1560522022.577909,-0.01704742676981522,0.017461015687104526,-0.011959457507218834,-0.0011749267578125,-0.0056304931640625,-0.9975128173828125,226.4073486328125,192.20909118652344,-619.4547119140625,,,,,,,,,,
0,2019-06-14 10:20:22.4300,05:13,50,0,2019-06-14 10:20:22.5940,1560522022.594142,-0.017345434495795085,0.017087640502275417,-0.012195413579799856,-0.0011749267578125,-0.0056304931640625,-0.9975128173828125,226.48570251464844,192.2059326171875,-619.1302490234375,,,,,,,,,,
0,2019-06-14 10:20:22.4300,05:13,50,0,2019-06-14 10:20:22.6110,1560522022.6110082,-0.01775529498755828,0.015593340814631956,-0.012525112922751665,-3.0517578125e-05,-0.0048828125,-0.99310302734375,227.10882568359375,192.48268127441406,-619.1763916015625,,,,,,,,,,
0,2019-06-14 10:20:22.4300,05:13,50,0,2019-06-14 10:20:22.6450,1560522022.644534,-0.018201907102364568,0.016062856114812927,-0.01324150325598298,-0.0002288818359375,-0.0054779052734375,-1.0003814697265625,226.4840087890625,192.1185302734375,-619.1666259765625,,,,,,,,,,
0,2019-06-14 10:20:22.4300,05:13,50,0,2019-06-14 10:20:22.6610,1560522022.661026,-0.018201907102364568,0.016062856114812927,-0.01324150325598298,0.0003662109375,-0.005889892578125,-1.0074005126953125,226.73583984375,192.14625549316406,-619.5638427734375,,,,,,,,,,
0,2019-06-14 10:20:22.4300,05:13,50,0,2019-06-14 10:20:22.6780,1560522022.677946,-0.017629327467997533,0.018171813382046674,-0.011701397197590157,-0.000335693359375,-0.0057830810546875,-1.0052032470703125,226.41432189941406,192.2733612060547,-619.3677978515625,,,,,,,,,,
0,2019-06-14 10:20:22.4300,05:13,50,0,2019-06-14 10:20:22.6930,1560522022.693193,-0.01761547903032912,0.015457253282928907,-0.013700365911803633,-0.000335693359375,-0.0057830810546875,-1.0052032470703125,226.41432189941406,192.2733612060547,-619.3677978515625,,,,,,,,,,
0,2019-06-14 10:20:22.4300,05:13,50,0,2019-06-14 10:20:22.7110,1560522022.711152,-0.018328407254143333,0.016892963426590624,-0.012621785670321541,0.0009307861328125,-0.0051422119140625,-0.9963531494140625,226.61875915527344,191.9363555908203,-619.4642333984375,,,,,,,,,,
0,2019-06-14 10:20:22.4300,05:13,50,0,2019-06-14 10:20:22.7440,1560522022.744306,-0.018584869667117965,0.014223144433786188,-0.01173681724008821,0.001190185546875,-0.0050506591796875,-0.99310302734375,226.68392944335938,192.38990783691406,-619.4630737304688,,,,,,,,,,
0,2019-06-14 10:20:22.4300,05:13,50,0,2019-06-14 10:20:22.7610,1560522022.760762,-0.018584869667117965,0.014223144433786188,-0.01173681724008821,0.0022735595703125,-0.0076446533203125,-1.007232666015625,226.35006713867188,192.12567138671875,-619.2318115234375,,,,,,,,,,
0,2019-06-14 10:20:22.4300,05:13,50,0,2019-06-14 10:20:22.7780,1560522022.7779841,-0.02040167816277002,0.020834441839907895,-0.012543488734273212,-0.0012969970703125,-0.005035400390625,-1.0000762939453125,226.25482177734375,192.3618927001953,-619.1162109375,,,,,,,,,,
0,2019-06-14 10:20:22.4300,05:13,50,0,2019-06-14 10:20:22.7940,1560522022.794321,-0.019380888516942647,0.01468467025069692,-0.013019395621070372,-0.0012969970703125,-0.005035400390625,-1.0000762939453125,226.4526824951172,192.23635864257812,-619.2431030273438,,,,,,,,,,
0,2019-06-14 10:20:22.4300,05:13,50,0,2019-06-14 10:20:22.8110,1560522022.81105,-0.01891643322283283,0.017970478403636685,-0.013248427474817186,0.001312255859375,-0.006805419921875,-1.0069427490234375,226.4526824951172,192.23635864257812,-619.2431030273438,,,,,,,,,,
